Coluna;Microrregião
CNAE 2.0 Subclasse;41001:PARANAVAÍ;41002:UMUARAMA;41003:CIANORTE;41004:GOIOERÊ;41005:CAMPO MOURÃO;41006:ASTORGA;41007:PORECATU;41008:FLORAÍ;41009:MARINGÁ;41010:APUCARANA;41011:LONDRINA;41012:FAXINAL;41013:IVAIPORÃ;41014:ASSAÍ;41015:CORNÉLIO PROCÓPIO;41016:JACAREZINHO;41017:IBAITI;41018:WENCESLAU BRAZ;41019:TELÊMACO BORBA;41020:JAGUARIAÍVA;41021:PONTA GROSSA;41022:TOLEDO;41023:CASCAVEL-PR;41024:FOZ DO IGUAÇU;41025:CAPANEMA;41026:FRANCISCO BELTRÃO;41027:PATO BRANCO;41028:PITANGA;41029:GUARAPUAVA;41030:PALMAS;41031:PRUDENTÓPOLIS;41032:IRATI;41033:UNIÃO DA VITÓRIA;41034:SÃO MATEUS DO SUL;41035:CERRO AZUL;41036:LAPA;41037:CURITIBA;41038:PARANAGUÁ;41039:RIO NEGRO-PR;42001:SÃO MIGUEL DO OESTE;42002:CHAPECÓ;42003:XANXERÊ;42004:JOAÇABA;42005:CONCÓRDIA;42006:CANOINHAS;42007:SÃO BENTO DO SUL;42008:JOINVILLE;42009:CURITIBANOS;42010:CAMPOS DE LAGES;42011:RIO DO SUL;42012:BLUMENAU;42013:ITAJAÍ;42014:ITUPORANGA;42015:TIJUCAS;42016:FLORIANÓPOLIS;42017:TABULEIRO;42018:TUBARÃO;42019:CRICIÚMA;42020:ARARANGUÁ;43001:SANTA ROSA;43002:TRÊS PASSOS;43003:FREDERICO WESTPHALEN;43004:ERECHIM;43005:SANANDUVA;43006:CERRO LARGO;43007:SANTO ÂNGELO;43008:IJUÍ;43009:CARAZINHO;43010:PASSO FUNDO;43011:CRUZ ALTA;43012:NÃO-ME-TOQUE;43013:SOLEDADE;43014:GUAPORÉ;43015:VACARIA;43016:CAXIAS DO SUL;43017:SANTIAGO;43018:SANTA MARIA;43019:RESTINGA SECA;43020:SANTA CRUZ DO SUL;43021:LAJEADO-ESTRELA;43022:CACHOEIRA DO SUL;43023:MONTENEGRO;43024:GRAMADO-CANELA;43025:SÃO JERÔNIMO;43026:PORTO ALEGRE;43027:OSÓRIO;43028:CAMAQUÃ;43029:CAMPANHA OCIDENTAL;43030:CAMPANHA CENTRAL;43031:CAMPANHA MERIDIONAL;43032:SERRAS DE SUDESTE;43033:PELOTAS;43034:JAGUARÃO;43035:LITORAL LAGUNAR;Total
4755501:Comércio varejista de tecidos;91;90;37;9;73;26;8;5;201;74;151;7;30;8;15;11;13;21;6;1;53;74;90;47;1;66;20;7;69;1;14;3;31;7;0;0;502;20;12;23;36;6;68;0;11;23;197;16;46;53;175;145;43;8;177;0;91;161;21;26;7;7;29;3;7;36;47;35;56;40;0;0;19;9;91;21;82;16;44;52;8;21;28;5;424;65;3;36;15;12;11;92;7;25;4573
4755502:Comercio varejista de artigos de armarinho;61;60;66;43;123;68;18;14;260;171;345;15;22;25;85;43;8;12;37;16;105;98;80;137;17;68;36;5;52;18;51;30;18;5;0;11;825;227;8;37;74;19;57;12;47;30;203;15;56;65;102;183;12;38;221;0;86;149;42;23;26;20;15;11;11;16;8;8;69;23;1;2;9;17;125;8;42;20;41;78;19;40;35;45;622;105;28;63;30;21;20;138;14;114;6598
4755503:Comercio varejista de artigos de cama, mesa e banho;16;24;24;8;29;43;19;0;70;44;134;0;8;3;57;62;7;20;15;31;40;31;57;42;17;16;8;10;57;6;10;11;8;5;0;0;619;18;1;14;45;20;28;26;13;29;187;32;38;67;174;241;14;24;168;0;132;99;42;13;7;18;45;18;3;33;31;17;75;21;1;8;17;66;168;7;58;0;23;41;15;15;20;5;570;123;5;132;61;23;24;36;1;11;4674
4756300:Comércio varejista especializado de instrumentos musicais e acessórios;7;3;15;0;6;5;0;0;46;10;11;0;0;0;0;5;1;0;3;2;19;106;9;15;0;21;5;0;14;0;0;2;16;0;0;0;173;2;0;4;5;1;6;0;4;3;20;7;3;2;14;13;0;0;43;0;18;22;3;2;0;10;1;0;0;10;6;3;10;0;0;1;0;6;19;2;8;0;14;7;0;5;5;0;82;16;4;10;2;0;0;6;0;2;895
4757100:Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação;21;66;43;8;24;17;5;1;148;31;376;0;13;1;19;22;0;2;6;31;92;99;75;50;7;39;38;1;17;17;4;10;16;18;0;0;1180;72;17;31;116;11;37;48;43;5;213;13;53;37;151;238;12;14;274;0;132;32;43;55;14;14;26;4;8;14;38;35;33;10;4;4;3;31;145;19;17;16;46;26;7;45;89;6;1213;148;13;39;16;17;2;57;1;31;6335
4759801:Comércio varejista de artigos de tapeçaria, cortinas e persianas;30;33;6;11;27;0;5;0;150;24;73;3;6;0;16;23;6;0;6;5;45;67;82;74;2;7;20;3;9;0;3;2;0;0;0;0;341;14;6;4;35;22;43;10;3;0;95;10;36;7;167;108;0;12;137;0;46;33;9;12;6;4;25;0;0;13;32;9;38;9;0;0;6;1;81;31;21;0;30;14;2;3;35;0;372;26;1;15;5;0;0;7;0;1;2675
4759899:Comércio varejista de outros artigos de uso doméstico não especificados anteriormente;112;58;65;7;32;14;13;3;456;204;669;10;20;1;31;25;6;20;17;13;333;152;254;227;57;143;44;23;180;37;7;14;10;13;0;2;1680;180;13;108;221;64;172;59;44;32;351;12;47;42;291;532;35;12;526;0;200;118;27;267;275;213;116;35;464;281;305;181;213;177;44;63;127;57;592;101;362;61;301;231;100;79;141;59;1540;413;67;297;165;220;79;340;29;51;16084
4761001:Comércio varejista de livros;12;29;1;0;1;9;2;0;208;28;548;0;0;7;7;17;0;2;23;0;55;58;13;26;0;20;22;1;25;1;1;14;2;0;0;1;1761;23;15;5;79;2;38;8;4;9;78;1;9;27;115;80;1;0;382;0;24;37;7;6;7;11;42;7;0;11;6;6;36;18;1;0;18;14;113;2;44;0;60;39;19;18;18;1;1098;43;0;13;4;8;1;68;1;63;5634
4761002:Comércio varejista de jornais e revistas;0;7;2;1;2;1;0;0;9;1;23;0;0;1;10;0;0;0;2;1;110;17;22;5;0;9;17;3;7;2;11;1;0;2;0;0;240;8;0;5;6;14;0;34;2;3;35;17;21;4;22;38;0;0;86;0;14;4;0;10;7;6;19;0;0;39;27;2;55;23;2;0;4;8;38;3;48;2;7;16;17;14;24;0;236;29;2;33;6;11;1;12;10;5;1535
4761003:Comércio varejista de artigos de papelaria;80;83;87;44;71;94;22;7;294;204;541;10;33;9;58;74;26;29;50;32;181;173;212;248;43;84;147;18;132;48;45;20;21;23;7;7;1685;134;18;53;157;82;111;42;76;25;318;41;70;72;219;269;19;24;360;7;210;147;70;52;34;48;104;5;29;63;112;89;179;45;24;19;60;36;319;43;169;14;132;145;68;68;97;22;1614;234;55;134;75;61;28;135;18;86;11882
4762800:Comércio varejista de discos, CDs, DVDs e fitas;2;1;0;0;1;1;0;0;2;7;13;0;1;0;1;0;0;1;0;0;3;26;6;2;3;0;21;0;3;1;8;0;0;0;0;0;69;2;0;3;16;0;4;2;2;0;8;1;15;1;11;11;4;2;14;0;0;1;2;3;7;13;8;0;0;1;2;2;4;3;0;2;0;3;22;0;27;0;1;0;3;1;7;1;78;23;3;5;1;0;0;3;0;4;498
4763601:Comércio varejista de brinquedos e artigos recreativos;26;79;29;9;27;19;18;0;186;25;159;8;22;17;15;12;4;15;64;7;65;72;59;43;14;28;36;13;46;26;10;17;22;2;2;7;805;78;3;26;77;8;35;34;46;23;204;29;55;65;138;226;6;12;237;0;90;56;35;41;16;11;12;0;13;19;14;16;30;9;4;6;20;67;87;7;75;0;57;55;68;31;71;0;834;154;8;64;84;45;14;64;12;73;5572
4763602:Comércio varejista de artigos esportivos;9;29;13;10;37;3;0;0;163;60;246;0;8;0;25;14;2;8;2;5;84;113;110;51;6;39;15;6;41;6;9;11;6;2;0;2;1110;8;2;23;92;15;36;16;24;23;216;8;43;51;164;193;17;5;442;6;160;99;26;12;11;28;11;2;0;1;19;11;85;19;0;2;9;12;163;15;24;1;42;19;12;18;63;18;732;13;3;15;6;23;0;75;5;48;5431
4763603:Comércio varejista de bicicletas e triciclos;23;20;13;8;37;18;1;0;90;24;40;1;3;0;5;2;2;20;4;3;27;82;30;71;10;7;0;0;13;9;8;2;11;1;2;1;192;49;1;10;14;5;15;6;6;11;94;11;11;20;68;109;1;12;78;0;35;50;14;12;1;5;7;0;3;12;10;1;12;5;0;6;3;17;30;0;38;0;21;27;15;11;6;3;139;33;12;14;6;20;6;31;4;13;1923
4763604:Comércio varejista de artigos de caça, pesca e camping;18;10;0;2;9;0;10;0;29;13;28;0;8;1;2;3;13;4;4;0;28;30;12;14;2;10;1;0;4;0;0;4;2;0;0;0;89;15;5;2;11;1;5;1;13;3;49;5;4;6;35;51;1;2;56;0;39;16;10;11;0;19;12;0;1;2;10;15;14;4;5;2;4;1;46;7;1;0;7;19;5;0;5;3;67;41;3;29;1;0;0;8;0;19;1041
4763605:Comércio varejista de embarcações e outros veículos recreativos;11;15;0;0;0;1;0;0;25;0;30;0;0;0;0;0;0;0;0;0;1;12;0;14;4;4;0;0;0;0;0;0;4;0;0;0;51;7;0;1;10;0;0;0;0;3;6;0;0;0;4;86;0;10;126;0;0;0;2;0;0;0;22;0;0;1;0;0;7;0;0;0;0;0;0;0;12;0;0;6;0;0;0;0;43;5;0;0;6;1;0;7;0;3;540
4771701:Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas;411;609;240;243;373;310;145;34;1375;525;1739;61;264;77;221;160;85;146;219;146;925;888;1085;923;123;400;312;90;484;136;213;244;152;90;16;29;9070;697;145;290;811;238;699;290;418;225;2150;209;602;373;1417;1576;93;135;2593;31;774;722;400;436;331;299;429;94;140;569;590;451;1108;426;85;149;265;427;2319;349;1275;105;863;729;377;519;903;286;11994;1705;309;1119;596;504;347;1438;170;876;70033
4771702:Comércio varejista de produtos farmacêuticos, com manipulação de fórmulas;74;117;40;23;55;32;15;0;371;188;315;6;7;8;74;61;7;34;18;3;100;157;132;118;0;44;37;6;345;15;7;24;36;23;0;19;1270;27;0;29;131;36;125;33;73;78;254;27;96;22;220;250;15;27;765;0;100;106;32;26;17;58;27;5;19;74;42;35;176;8;18;14;25;33;303;37;101;6;101;110;57;60;90;68;1369;120;30;59;77;24;30;294;8;97;9845
4771703:Comércio varejista de produtos farmacêuticos homeopáticos;9;2;2;0;4;3;0;0;20;54;16;0;0;0;2;0;10;0;5;0;20;9;4;12;1;11;9;1;0;6;0;0;0;0;0;0;92;0;0;2;28;3;1;5;1;0;21;0;6;5;3;9;0;0;30;0;52;19;0;14;3;5;103;5;0;0;0;0;0;0;2;0;2;1;3;0;5;0;4;0;3;0;4;0;102;17;0;5;0;3;0;0;0;0;758
4771704:Comércio varejista de medicamentos veterinários;59;84;26;30;61;76;7;17;51;38;94;14;81;2;23;41;48;36;77;19;45;122;148;66;76;227;62;65;169;28;40;37;49;7;4;5;235;23;10;83;94;63;76;27;61;17;81;17;46;34;98;68;7;12;48;18;61;68;23;35;17;62;83;48;34;97;77;55;144;38;4;10;112;43;234;42;113;32;50;21;43;10;21;4;392;38;87;188;85;52;68;143;20;27;5833
4772500:Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal;97;75;64;53;96;66;25;2;504;128;713;22;16;14;81;66;21;30;40;28;313;136;348;224;23;112;103;8;127;12;26;28;32;15;0;23;3373;130;21;31;155;24;216;72;46;53;399;26;106;107;348;506;14;28;672;1;189;198;51;71;18;26;38;7;7;87;87;48;232;30;7;9;57;36;317;32;168;8;117;86;36;42;118;7;2015;129;23;80;54;32;9;269;5;79;14823
4773300:Comércio varejista de artigos médicos e ortopédicos;6;13;7;2;3;1;3;0;107;5;169;0;5;1;5;1;0;2;3;6;26;24;55;40;1;13;16;1;24;2;5;0;13;4;0;2;931;15;0;3;23;0;30;4;6;2;99;0;12;1;42;42;0;4;390;0;20;33;3;9;3;3;13;2;0;12;25;5;98;3;1;0;1;1;54;7;64;3;14;18;5;4;6;1;861;4;0;6;6;3;1;87;0;15;3560
4774100:Comércio varejista de artigos de óptica;49;101;54;8;54;14;7;2;189;119;360;8;23;6;23;27;11;19;29;31;190;105;159;158;7;55;58;8;49;11;9;25;25;7;2;17;1675;81;9;18;125;42;61;33;49;11;317;9;59;56;271;256;1;33;532;0;115;115;49;55;26;20;58;3;9;23;63;12;89;30;0;7;40;15;350;12;90;6;47;59;39;33;52;24;1623;79;39;100;64;104;32;311;15;117;9582
4781400:Comércio varejista de artigos do vestuário e acessórios;974;1276;493;506;966;638;203;39;2970;1182;3661;118;448;108;610;612;227;372;469;250;1804;1930;2105;2454;378;1199;909;190;1580;378;387;394;483;305;29;153;13615;1183;176;798;1732;650;1433;628;789;543;3375;507;1006;821;4632;4148;207;384;5293;64;2318;1634;1013;863;692;525;727;195;241;907;852;741;1971;562;128;185;579;594;3339;460;1586;94;1293;1305;470;611;1807;497;14720;1882;756;1698;877;748;332;2531;236;1132;123885
4782201:Comércio varejista de calçados;303;312;228;85;263;164;46;7;899;409;1209;42;64;22;214;130;37;55;159;107;553;462;564;867;43;302;173;33;208;61;45;99;58;12;9;44;3697;294;44;78;599;173;330;189;238;76;1022;33;255;163;824;1042;29;164;2186;0;542;681;247;146;57;91;205;47;13;155;162;94;359;131;17;33;21;85;718;81;572;20;288;292;73;194;628;26;4837;415;60;394;270;62;58;487;55;253;32593
4782202:Comércio varejista de artigos de viagem;2;4;1;6;4;16;0;0;54;21;89;2;0;0;15;4;0;7;1;1;15;47;25;2;0;1;3;0;1;0;0;0;0;0;0;3;533;1;0;2;5;0;11;2;0;0;109;1;61;0;48;124;0;2;136;0;41;42;1;10;5;2;6;3;0;12;26;17;58;1;0;0;0;16;75;5;15;0;8;21;6;0;27;2;244;10;2;40;5;6;9;10;0;2;2086
4783101:Comércio varejista de artigos de joalheria;33;61;25;25;21;27;4;0;140;30;238;2;14;1;34;26;7;16;24;1;103;86;99;236;47;83;46;15;53;21;5;0;13;6;0;3;1127;55;1;30;116;28;80;33;18;15;264;22;46;43;243;175;24;16;434;2;168;185;80;42;35;27;61;5;31;46;49;44;99;45;20;27;78;26;219;42;210;5;111;107;18;27;68;24;968;83;9;77;29;10;4;69;2;27;7494
4783102:Comércio varejista de artigos de relojoaria;36;3;8;1;35;7;7;0;27;20;20;4;5;2;2;4;2;0;2;0;10;43;14;17;27;17;18;0;34;2;1;12;11;0;0;0;118;11;1;23;18;8;29;3;16;18;44;14;12;24;43;80;0;0;28;2;23;9;2;38;19;16;9;2;12;10;5;16;30;2;3;0;14;8;14;1;8;2;6;17;0;7;37;4;232;35;1;10;5;8;1;21;0;8;1518
4784900:Comércio varejista de gás liqüefeito de petróleo (GLP);83;99;41;57;85;68;14;12;227;67;188;20;33;38;53;15;29;22;38;61;103;106;137;113;15;37;30;17;49;14;24;37;17;19;0;10;957;100;16;18;90;23;62;11;58;32;169;26;71;30;185;213;3;20;336;2;76;98;42;55;14;14;34;0;8;116;42;21;70;26;14;8;13;28;213;18;56;6;94;87;43;38;74;41;1029;111;17;130;49;58;18;79;17;66;7323
4785701:Comércio varejista de antigüidades;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;0;1;0;0;6;2;2;0;0;2;0;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;6;0;1;2;2;0;33;1;0;0;0;0;0;2;0;0;94
4785799:Comércio varejista de outros artigos usados;4;6;1;3;8;2;0;0;44;22;64;0;0;0;1;0;0;0;1;0;9;11;21;22;0;0;5;2;25;11;2;1;2;0;0;0;115;7;2;4;21;1;6;1;11;1;40;0;3;20;44;40;14;2;62;0;8;16;10;4;10;0;3;0;0;0;1;0;10;1;0;0;2;0;31;1;14;0;6;19;3;13;8;0;96;9;3;18;1;0;2;10;0;0;960
4789001:Comércio varejista de suvenires, bijuterias e artesanatos;45;64;17;6;40;15;3;1;290;128;349;2;9;0;18;27;2;19;38;29;132;131;103;238;24;29;23;0;56;14;9;15;22;3;0;20;1435;128;8;48;126;13;59;59;44;17;296;21;53;45;236;416;23;7;637;10;112;108;50;35;31;31;46;19;3;57;34;37;70;36;6;21;34;36;202;12;116;8;79;59;24;29;272;10;1536;278;17;148;97;41;11;157;4;63;9531
4789002:Comércio varejista de plantas e flores naturais;28;29;23;13;49;8;5;1;153;52;206;3;8;1;19;3;2;20;17;10;74;136;157;77;21;40;41;8;149;5;8;13;14;26;0;28;832;25;21;52;95;28;77;46;42;52;177;23;42;80;259;145;17;9;326;6;93;76;29;30;27;38;88;16;7;19;56;26;53;19;15;6;19;19;225;11;71;11;51;102;17;134;95;6;637;208;6;42;22;24;10;42;0;7;6158
4789003:Comércio varejista de objetos de arte;1;4;0;0;0;2;0;0;12;5;7;0;0;0;0;0;0;0;0;0;1;10;1;3;0;0;0;0;0;0;0;0;0;0;0;0;73;0;0;0;4;1;6;0;0;0;22;0;0;0;6;43;0;2;17;0;3;4;0;0;0;1;0;0;0;0;0;3;5;0;0;0;0;2;6;0;0;0;0;1;2;0;0;0;35;1;0;1;0;2;0;0;0;0;286
4789004:Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação;65;70;56;19;58;22;34;7;289;96;376;5;28;15;48;33;18;39;25;21;230;199;157;122;15;57;50;2;111;11;38;29;40;3;24;21;1562;86;36;64;152;17;87;65;69;55;405;31;48;152;362;345;79;35;716;8;250;146;33;76;19;33;70;15;7;54;183;39;105;31;15;1;47;26;256;30;103;4;97;90;40;74;124;48;1474;107;4;52;72;44;7;113;17;78;10791
4789005:Comércio varejista de produtos saneantes domissanitários;22;15;18;6;18;9;6;0;96;12;172;4;1;1;23;2;0;3;0;106;78;22;119;60;14;19;3;2;32;1;1;1;3;83;0;1;632;45;12;7;116;4;10;11;20;4;119;8;23;10;93;55;2;1;164;0;39;84;4;2;0;2;18;5;0;8;11;3;45;9;9;3;10;15;147;4;39;1;17;16;1;25;27;1;396;26;2;8;6;0;0;58;0;3;3333
4789006:Comércio varejista de fogos de artifício e artigos pirotécnicos;0;2;0;0;0;0;0;0;9;1;2;0;0;0;0;0;0;0;0;0;3;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;10;0;0;0;1;0;0;2;3;0;1;0;0;0;0;3;0;3;9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;60
4789007:Comércio varejista de equipamentos para escritório;5;18;9;2;17;1;8;0;65;7;66;0;3;0;20;14;0;0;0;12;38;10;52;15;2;16;16;3;20;0;2;8;13;9;0;0;237;4;14;18;35;9;13;10;7;1;51;5;19;58;43;27;5;4;84;0;48;39;2;10;30;9;29;9;2;10;31;5;59;5;0;2;1;9;137;2;40;0;10;8;6;3;35;12;296;11;15;32;4;0;22;63;2;10;2103
4789008:Comércio varejista de artigos fotográficos e para filmagem;12;29;9;6;46;169;3;0;119;27;107;0;0;0;82;8;1;7;9;0;44;38;13;23;7;17;33;1;41;3;6;6;17;2;0;1;256;14;5;12;49;15;12;7;18;2;33;6;4;32;19;27;2;8;13;0;27;28;24;12;13;15;46;12;0;15;12;13;134;19;3;3;17;10;50;4;72;2;23;28;3;7;33;6;228;29;5;19;11;20;2;33;0;12;2410
4789009:Comércio varejista de armas e munições;0;3;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;21;0;0;3;4;8;3;1;0;3;17;0;0;0;6;4;0;0;6;0;0;39;0;0;0;0;0;0;0;3;0;0;1;0;0;0;1;1;1;2;3;2;2;1;0;0;3;0;11;0;0;4;0;2;0;0;0;0;173
4789099:Comércio varejista de outros produtos não especificados anteriormente;207;197;97;71;157;73;64;6;1055;393;1505;28;29;111;196;85;29;57;86;72;485;511;663;611;129;433;357;44;324;46;55;116;96;93;8;31;4066;130;41;208;1103;264;465;219;443;151;1579;107;356;246;761;780;67;264;1403;34;463;676;205;379;262;241;365;61;95;311;588;229;893;371;89;44;224;159;1266;170;733;78;300;650;172;249;311;89;4429;599;138;681;371;305;78;855;46;233;38615
4911600:Transporte ferroviário de carga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3246;0;0;0;0;0;0;0;321;0;0;0;0;0;0;0;0;0;0;0;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;865;6;0;0;0;0;0;0;0;0;4554
4912401:Transporte ferroviário de passageiros intermunicipal e interestadual;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
4912402:Transporte ferroviário de passageiros municipal e em região metropolitana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;1;0;0;0;0;0;0;8
4912403:Transporte metroviário;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1190;0;0;0;0;0;0;0;0;0;1190
4921301:Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal;69;23;71;1;199;46;8;0;789;57;2423;4;0;1;32;57;4;0;8;1;515;257;409;738;25;122;82;0;282;3;25;80;87;23;16;50;10472;277;159;27;373;77;165;105;98;142;2456;16;295;141;1504;335;6;19;3917;0;177;466;36;118;8;20;150;1;2;92;180;92;858;92;4;18;50;56;1776;54;870;13;332;234;168;90;118;27;12323;195;84;342;243;358;72;1034;33;784;48661
4921302:Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região metropolitana;57;10;2;0;3;5;0;0;239;4;26;0;3;0;0;0;0;0;175;0;1;4;302;149;0;1;60;0;8;0;0;0;0;0;0;6;4495;12;0;5;14;0;0;22;0;0;29;6;45;2;6;390;0;0;895;0;131;205;1;7;0;0;21;5;1;0;3;1;1;0;0;0;0;43;71;0;68;30;72;106;11;116;507;261;5797;263;1;1;0;63;20;178;1;10;14971
4922101:Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, exceto em região metropolitana;114;424;51;9;233;10;9;0;629;104;146;2;19;0;95;242;96;37;6;55;467;88;436;146;7;108;83;14;120;0;0;19;41;14;0;20;1331;195;0;51;51;17;184;18;6;0;34;0;181;85;213;39;11;0;318;0;104;0;156;122;111;16;104;2;13;52;136;46;218;143;0;26;0;34;766;3;711;0;585;170;311;96;97;0;2203;269;13;81;44;106;46;395;0;12;13769
4922102:Transporte rodoviário coletivo de passageiros, com itinerário fixo, interestadual;8;0;0;0;24;3;1;0;190;1;1071;0;0;0;0;0;0;0;6;0;38;0;671;191;0;2;3;0;12;0;0;0;0;0;0;0;776;0;20;40;60;25;207;30;29;37;110;20;59;33;179;119;0;0;653;0;50;76;11;0;1;14;3;0;0;14;0;286;12;0;0;0;0;5;3;0;10;0;119;0;0;5;0;0;123;0;0;27;0;0;0;0;0;0;5377
4922103:Transporte rodoviário coletivo de passageiros, com itinerário fixo, internacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;0;22;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;8;0;11;0;2;104
4923001:Serviço de táxi;0;0;1;0;0;0;0;0;4;2;16;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;3;0;0;0;0;0;79;1;0;4;0;2;1;3;0;3;6;1;0;1;4;5;0;0;0;0;1;2;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;13;0;0;0;1;2;0;2;2;2;85;2;0;5;2;2;3;0;0;3;271
4923002:Serviço de transporte de passageiros - locação de automóveis com motorista;16;0;0;0;0;16;0;0;50;35;29;0;1;0;0;8;0;0;6;1;22;14;1;0;0;2;0;0;0;2;0;0;0;0;0;0;199;0;4;0;9;0;1;7;3;0;31;0;10;0;4;3;3;1;13;0;20;5;0;0;1;0;2;0;0;4;6;0;6;0;0;0;0;0;6;0;0;0;0;77;0;24;3;132;459;0;0;4;0;0;0;6;1;15;1262
4924800:Transporte escolar;9;0;1;0;5;6;5;0;3;17;249;0;4;0;12;96;1;7;15;35;48;41;63;64;10;44;41;3;104;18;69;55;32;7;0;24;368;10;8;52;58;70;58;31;75;5;14;61;19;15;51;9;1;3;54;1;4;14;1;27;37;16;41;4;11;88;22;16;27;50;7;8;24;82;228;30;68;8;70;37;20;40;33;70;147;11;35;89;42;0;26;69;0;18;3571
4929901:Transporte rodoviário coletivo de passageiros, sob regime de fretamento, municipal;22;21;40;2;40;17;14;0;0;9;76;2;8;0;3;4;4;15;93;5;1494;24;18;29;4;8;3;0;37;6;10;1;1;4;0;0;1108;4;32;14;24;2;30;9;10;104;68;4;17;4;102;47;1;7;14;0;48;19;25;6;7;6;33;0;3;2;1;0;9;1;1;0;5;37;763;0;14;0;16;47;4;9;64;25;294;11;19;4;8;0;13;2;2;144;5257
4929902:Transporte rodoviário coletivo de passageiros, sob regime de fretamento, intermunicipal, interestadual e internacional;52;17;26;4;12;84;34;8;41;30;36;143;5;3;18;4;15;9;6;7;229;156;88;135;22;36;17;13;50;13;133;16;8;27;1;9;865;28;26;25;47;16;393;112;73;13;50;22;20;17;96;107;0;3;140;0;21;20;8;55;40;49;25;8;11;18;24;11;104;24;12;9;49;10;173;7;45;10;81;120;11;69;145;188;1152;36;3;32;26;1;19;111;3;10;6300
4929903:Organização de excursões em veículos rodoviários próprios, municipal;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;5;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;3;0;0;0;0;0;0;0;4;0;9;2;0;0;0;0;0;4;0;0;47
4929904:Organização de excursões em veículos rodoviários próprios, intermunicipal, interestadual e internacional;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;4;7;0;0;4;0;0;10;0;0;0;0;0;0;12;0;0;7;0;11;0;5;0;0;13;7;7;0;37;4;2;2;10;0;12;3;0;3;7;19;22;10;18;7;25;7;14;7;8;14;14;41;16;9;9;0;7;30;16;9;101;16;97;8;1;10;11;71;3;67;2;5;873
